# Forces      
# CofR        : (0.000000e+00 0.000000e+00 2.000000e-02)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
3810          	((-9.595337e+166 -5.355141e+166 -2.815417e+166) (-4.286511e+80 -2.845878e+80 -6.871996e+80) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.605401e+167 -1.598073e+168 -5.407689e+166) (1.026718e+82 -1.309746e+82 -2.043170e+80) (0.000000e+00 0.000000e+00 0.000000e+00))
3820          	((-2.601251e+167 -1.827658e+167 -6.707536e+166) (-7.482921e+80 -5.185552e+80 -1.103964e+81) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.164231e+168 -4.296453e+168 -8.221604e+166) (1.915096e+82 -2.198004e+82 -7.336536e+80) (0.000000e+00 0.000000e+00 0.000000e+00))
3830          	((-6.776190e+167 -4.013764e+167 -2.181416e+167) (-1.227304e+81 -7.335245e+80 -1.811729e+81) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.320686e+168 -1.134540e+169 -5.528516e+167) (3.027018e+82 -3.705097e+82 -8.085215e+80) (0.000000e+00 0.000000e+00 0.000000e+00))
3840          	((-9.999224e+167 -7.433876e+167 -5.483331e+167) (-1.481972e+81 -1.110822e+81 -3.949544e+81) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.349593e+169 -1.645833e+169 -3.573086e+168) (4.295744e+82 -4.347938e+82 -3.489526e+81) (0.000000e+00 0.000000e+00 0.000000e+00))
3850          	((-3.652596e+168 -2.691953e+168 -1.556960e+168) (-2.484182e+81 -1.913938e+81 -6.606488e+81) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.494129e+169 -5.962681e+169 -6.150584e+167) (5.973909e+82 -6.373010e+82 -4.097367e+81) (0.000000e+00 0.000000e+00 0.000000e+00))
3860          	((-9.306307e+168 -8.698874e+168 -3.049296e+168) (-4.707530e+81 -4.276629e+81 -1.025190e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.406980e+170 -1.513367e+170 -4.817933e+168) (9.822025e+82 -1.038083e+83 -1.746951e+81) (0.000000e+00 0.000000e+00 0.000000e+00))
3870          	((-3.079960e+169 -1.508370e+169 -1.172680e+169) (-8.760212e+81 -6.410424e+81 -1.719699e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.474237e+170 -5.343523e+170 3.964890e+168) (1.235193e+83 -2.052742e+83 1.627511e+81) (0.000000e+00 0.000000e+00 0.000000e+00))
3880          	((-1.257399e+170 -8.773370e+169 -5.864814e+169) (-1.635254e+82 -1.077078e+82 -4.026541e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.561015e+171 -2.126103e+171 -7.471175e+169) (2.621351e+83 -4.084259e+83 -2.249766e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3890          	((-3.354588e+170 -2.243917e+170 -1.026583e+170) (-2.733023e+82 -1.887250e+82 -6.298318e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.818128e+171 -5.718980e+171 2.615433e+170) (4.879629e+83 -6.686278e+83 -2.007539e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3900          	((-9.832823e+170 -7.975723e+170 -3.117862e+170) (-4.778791e+82 -3.365797e+82 -8.912120e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.332962e+172 -1.646965e+172 7.922465e+170) (9.013007e+83 -1.203084e+84 -2.043369e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3910          	((-2.641467e+171 -1.156615e+171 -4.958942e+170) (-8.080278e+82 -5.238438e+82 -9.892527e+82) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.961921e+172 -4.389786e+172 1.645889e+170) (1.311174e+84 -2.242914e+84 1.775028e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3920          	((-5.245235e+171 -2.933134e+171 -2.246969e+171) (-1.318467e+83 -6.864470e+82 -2.145346e+83) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.111852e+172 -9.126771e+172 6.326962e+170) (1.725754e+84 -3.597184e+84 4.113814e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3930          	((-1.224183e+172 -9.850056e+171 -5.012729e+171) (-1.592129e+83 -1.243444e+83 -3.252469e+83) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.608299e+173 -2.138214e+173 1.275551e+172) (3.374093e+84 -4.611501e+84 -3.124391e+82) (0.000000e+00 0.000000e+00 0.000000e+00))
3940          	((-2.062912e+172 -1.174944e+172 -1.346468e+172) (-1.881369e+83 -1.359805e+83 -6.402802e+83) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.034394e+173 -3.764467e+173 2.083063e+172) (4.355813e+84 -6.347271e+84 4.574971e+83) (0.000000e+00 0.000000e+00 0.000000e+00))
3950          	((-1.230641e+173 -5.694493e+172 -5.339441e+172) (-4.472037e+83 -2.732360e+83 -1.278826e+84) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.671526e+173 -2.062104e+174 -6.632967e+172) (8.022895e+84 -1.420678e+85 1.694113e+83) (0.000000e+00 0.000000e+00 0.000000e+00))
3960          	((-2.288901e+173 -2.267301e+173 -1.348656e+173) (-7.357733e+83 -5.285931e+83 -2.406146e+84) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.694106e+174 -3.873260e+174 -4.191681e+172) (1.549957e+85 -2.037393e+85 1.805198e+83) (0.000000e+00 0.000000e+00 0.000000e+00))
3970          	((-5.914862e+173 -3.352475e+173 -2.232993e+173) (-1.011214e+84 -7.497302e+83 -3.313797e+84) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.117702e+174 -9.813366e+174 5.780838e+172) (2.408058e+85 -2.453263e+85 -1.098628e+84) (0.000000e+00 0.000000e+00 0.000000e+00))
3980          	((-2.456765e+174 -8.622297e+173 -5.465926e+173) (-2.224059e+84 -1.046995e+84 -3.658504e+84) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.410487e+175 -3.981082e+175 2.124879e+174) (3.209666e+85 -5.754849e+85 -1.324449e+84) (0.000000e+00 0.000000e+00 0.000000e+00))
3990          	((-8.465778e+174 -3.875370e+174 -2.615364e+174) (-4.587004e+84 -1.798158e+84 -8.106800e+84) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.528919e+175 -1.372199e+176 1.440643e+174) (5.179967e+85 -1.197402e+86 -4.833203e+84) (0.000000e+00 0.000000e+00 0.000000e+00))
4000          	((-2.379506e+175 -1.568399e+175 -1.117608e+175) (-7.684011e+84 -4.124351e+84 -1.581605e+85) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.693891e+176 -3.943580e+176 -1.239804e+175) (1.153180e+86 -1.839908e+86 -8.129747e+84) (0.000000e+00 0.000000e+00 0.000000e+00))
4010          	((-7.018680e+175 -5.349117e+175 -2.384105e+175) (-1.386134e+85 -1.000673e+85 -2.978986e+85) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.061961e+176 -1.162478e+177 -6.745376e+175) (2.643369e+86 -2.953959e+86 -1.488561e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4020          	((-2.115983e+176 -1.393618e+176 -8.559317e+175) (-2.362009e+85 -1.537890e+85 -4.885584e+85) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.406729e+177 -3.573328e+177 -8.933276e+175) (4.315094e+86 -5.090389e+86 -1.846602e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4030          	((-7.621749e+176 -4.212691e+176 -2.613288e+176) (-4.198457e+85 -2.382885e+85 -8.886913e+85) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.286764e+177 -1.278223e+178 3.303048e+175) (7.042019e+86 -1.019616e+87 -3.535446e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4040          	((-1.931324e+177 -1.402849e+177 -7.114635e+176) (-6.490044e+85 -4.159449e+85 -1.385453e+86) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.426265e+178 -3.285398e+178 7.682825e+176) (1.444655e+87 -1.779666e+87 -1.953449e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4050          	((-3.884360e+177 -2.140686e+177 -1.521739e+177) (-8.878228e+85 -6.535407e+85 -2.285560e+86) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.793993e+178 -6.560767e+178 -3.970970e+177) (1.990195e+87 -2.461884e+87 5.236017e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4060          	((-1.163580e+178 -5.593777e+177 -4.503124e+177) (-1.596815e+86 -7.306117e+85 -3.724667e+86) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.831661e+178 -1.883911e+179 -3.515960e+177) (2.242529e+87 -3.674775e+87 -9.761969e+85) (0.000000e+00 0.000000e+00 0.000000e+00))
4070          	((-2.055930e+178 -1.944962e+178 -8.456163e+177) (-2.498822e+86 -1.598750e+86 -5.742457e+86) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.299655e+179 -3.503633e+179 2.300052e+178) (4.631734e+87 -5.475852e+87 -1.585511e+86) (0.000000e+00 0.000000e+00 0.000000e+00))
4080          	((-9.890012e+178 -4.622520e+178 -2.998000e+178) (-4.476206e+86 -2.421350e+86 -8.808237e+86) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.960549e+179 -1.597040e+180 -4.574531e+178) (7.620343e+87 -9.674215e+87 -1.261949e+86) (0.000000e+00 0.000000e+00 0.000000e+00))
4090          	((-2.478524e+179 -1.344102e+179 -1.016721e+179) (-7.950679e+86 -3.876682e+86 -1.750958e+87) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.299940e+180 -4.227354e+180 3.682185e+178) (1.382116e+88 -1.947274e+88 -4.288308e+86) (0.000000e+00 0.000000e+00 0.000000e+00))
4100          	((-6.384824e+179 -3.427089e+179 -2.416380e+179) (-1.194928e+87 -5.954014e+86 -2.648076e+87) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.813972e+180 -1.069337e+181 -2.721669e+179) (2.056508e+88 -2.928878e+88 -1.082618e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4110          	((-1.130502e+180 -7.863676e+179 -4.446636e+179) (-1.494605e+87 -1.033253e+87 -3.795501e+87) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.356664e+181 -1.914541e+181 -1.501548e+179) (3.414728e+88 -3.730315e+88 -5.269983e+86) (0.000000e+00 0.000000e+00 0.000000e+00))
4120          	((-3.536365e+180 -2.778398e+180 -1.650375e+180) (-2.593624e+87 -2.206101e+87 -6.226223e+87) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.772408e+181 -5.869561e+181 -2.878318e+180) (6.965865e+88 -6.470129e+88 -1.366311e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4130          	((-1.098500e+181 -5.432495e+180 -4.058634e+180) (-4.609399e+87 -3.195140e+87 -1.240971e+88) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.724903e+181 -1.820440e+182 -2.930816e+180) (9.824359e+88 -1.278330e+89 3.452884e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4140          	((-2.680517e+181 -1.591009e+181 -9.109732e+180) (-8.024212e+87 -4.968080e+87 -1.692496e+88) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.693166e+182 -4.389624e+182 -4.196444e+180) (1.383173e+89 -1.876668e+89 1.336873e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4150          	((-1.011036e+182 -6.506792e+181 -2.552215e+181) (-1.524210e+88 -9.289058e+87 -2.573993e+88) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.106458e+183 -1.683358e+183 2.183476e+181) (2.732182e+89 -3.749584e+89 -7.782949e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4160          	((-2.688595e+182 -2.122340e+182 -8.667727e+181) (-2.458044e+88 -1.808651e+88 -3.793125e+88) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.587677e+183 -4.486821e+183 -6.960493e+181) (5.832195e+89 -6.728254e+89 -2.152202e+88) (0.000000e+00 0.000000e+00 0.000000e+00))
4170          	((-5.688290e+182 -4.185944e+182 -2.632793e+182) (-3.728626e+88 -2.850849e+88 -7.812374e+88) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.338952e+183 -9.810455e+183 -4.008037e+181) (8.388420e+89 -9.758527e+89 -3.213509e+88) (0.000000e+00 0.000000e+00 0.000000e+00))
4180          	((-1.602873e+183 -9.435414e+182 -4.246400e+182) (-6.321507e+88 -3.833362e+88 -1.174973e+89) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.622575e+184 -2.589681e+184 4.929765e+182) (1.025659e+90 -1.404914e+90 -9.730950e+87) (0.000000e+00 0.000000e+00 0.000000e+00))
4190          	((-4.543050e+183 -2.093016e+183 -1.694527e+183) (-1.108198e+89 -5.564947e+88 -2.103190e+89) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.681492e+184 -7.648347e+184 2.173477e+183) (1.450654e+90 -2.511113e+90 -2.098276e+88) (0.000000e+00 0.000000e+00 0.000000e+00))
4200          	((-1.673682e+184 -9.936851e+183 -4.405520e+183) (-2.032352e+89 -1.066343e+89 -3.183262e+89) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.638467e+185 -2.725867e+185 2.870154e+183) (3.150348e+90 -4.627134e+90 -1.562019e+89) (0.000000e+00 0.000000e+00 0.000000e+00))
4210          	((-3.614118e+184 -2.250740e+184 -1.350300e+184) (-3.080348e+89 -1.748453e+89 -5.542016e+89) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.072366e+185 -6.058604e+185 -1.705411e+184) (6.014454e+90 -7.514294e+90 -3.315728e+89) (0.000000e+00 0.000000e+00 0.000000e+00))
4220          	((-9.486060e+184 -6.453860e+184 -3.296941e+184) (-4.476119e+89 -2.990207e+89 -9.122216e+89) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.106880e+186 -1.586903e+186 -9.710975e+183) (1.022821e+91 -1.098394e+91 -5.826968e+88) (0.000000e+00 0.000000e+00 0.000000e+00))
4230          	((-2.485604e+185 -1.896873e+185 -7.745675e+184) (-7.036709e+89 -5.725947e+89 -1.407160e+90) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.204988e+186 -4.245768e+186 -8.044326e+184) (1.768877e+91 -1.768385e+91 -5.454852e+89) (0.000000e+00 0.000000e+00 0.000000e+00))
4240          	((-7.027299e+185 -5.093922e+185 -2.596844e+185) (-1.222501e+90 -9.407605e+89 -2.401973e+90) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.982980e+186 -1.170767e+187 -3.925135e+185) (2.900238e+91 -3.281012e+91 -1.088729e+90) (0.000000e+00 0.000000e+00 0.000000e+00))
4250          	((-1.513010e+186 -1.088415e+186 -4.964863e+185) (-1.797196e+90 -1.423598e+90 -3.083944e+90) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.891133e+187 -2.519696e+187 -1.119203e+186) (4.254526e+91 -4.693271e+91 -1.288535e+90) (0.000000e+00 0.000000e+00 0.000000e+00))
4260          	((-4.401582e+186 -2.255493e+186 -2.120559e+186) (-3.176454e+90 -2.109001e+90 -7.614377e+90) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.961722e+187 -7.533475e+187 3.578876e+186) (5.988070e+91 -8.361330e+91 -8.812948e+88) (0.000000e+00 0.000000e+00 0.000000e+00))
4270          	((-1.127515e+187 -6.446897e+186 -3.692417e+186) (-5.055780e+90 -2.679611e+90 -1.162885e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.121311e+188 -1.883174e+188 -5.774715e+186) (8.071175e+91 -1.273179e+92 4.870400e+89) (0.000000e+00 0.000000e+00 0.000000e+00))
4280          	((-3.197319e+187 -2.175940e+187 -1.354024e+187) (-8.015367e+90 -5.019564e+90 -1.990006e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.769934e+188 -5.249042e+188 -3.989343e+187) (1.550959e+92 -2.079141e+92 -1.025798e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4290          	((-7.552481e+187 -4.140311e+187 -3.598342e+187) (-1.171274e+91 -7.600450e+90 -3.403480e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.409573e+188 -1.227203e+189 -1.059770e+188) (2.204214e+92 -2.957136e+92 -9.766659e+90) (0.000000e+00 0.000000e+00 0.000000e+00))
4300          	((-2.121815e+188 -2.266348e+188 -8.351503e+187) (-2.080199e+91 -1.846703e+91 -5.324946e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.640346e+189 -3.510415e+189 1.194086e+188) (4.652174e+92 -4.238570e+92 -1.567010e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4310          	((-5.344445e+188 -4.748257e+188 -2.044430e+188) (-3.429451e+91 -3.362963e+91 -8.701452e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.844690e+189 -9.209561e+189 8.014920e+188) (7.995073e+92 -7.179900e+92 -2.281211e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4320          	((-1.854620e+189 -9.589832e+188 -3.482710e+188) (-6.852601e+91 -4.423832e+91 -8.422787e+91) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.653763e+190 -3.022132e+190 5.761234e+188) (1.057289e+93 -1.440250e+93 -3.701896e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4330          	((-5.725668e+189 -4.344960e+189 -2.335562e+189) (-1.177385e+92 -7.526989e+91 -2.109265e+92) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.263121e+190 -9.653844e+190 3.600865e+189) (1.900293e+93 -3.072338e+93 -1.460827e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4340          	((-1.450127e+190 -1.175610e+190 -7.629028e+189) (-1.790016e+92 -1.402597e+92 -4.758146e+92) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.042016e+191 -2.454992e+191 2.619837e+189) (3.812526e+93 -4.328824e+93 -3.088062e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4350          	((-3.297281e+190 -2.523576e+190 -1.689586e+190) (-2.693084e+92 -2.238120e+92 -7.945351e+92) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.417722e+191 -5.660076e+191 1.486019e+189) (5.919037e+93 -6.701737e+93 -2.058759e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4360          	((-5.771391e+190 -5.854589e+190 -2.432822e+190) (-3.495124e+92 -3.631921e+92 -1.063236e+93) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.949610e+191 -9.267928e+191 -1.237343e+190) (8.799837e+93 -7.962701e+93 -1.180540e+91) (0.000000e+00 0.000000e+00 0.000000e+00))
4370          	((-2.645358e+191 -2.385453e+191 -1.195490e+191) (-6.515548e+92 -6.745335e+92 -1.747116e+93) (0.000000e+00 0.000000e+00 0.000000e+00)) ((4.029138e+192 -4.415532e+192 1.243049e+191) (2.012109e+94 -1.577259e+94 -4.251439e+92) (0.000000e+00 0.000000e+00 0.000000e+00))
4380          	((-8.422602e+191 -6.993196e+191 -3.162099e+191) (-1.277812e+93 -1.113342e+93 -3.252860e+93) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.188367e+193 -1.389336e+193 4.152089e+191) (3.627890e+94 -3.389386e+94 -7.257057e+92) (0.000000e+00 0.000000e+00 0.000000e+00))
4390          	((-3.073068e+192 -2.067387e+192 -9.595108e+191) (-2.414144e+93 -1.706232e+93 -4.429475e+93) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.595087e+193 -5.295823e+193 1.489042e+192) (5.980477e+94 -7.188477e+94 -2.243381e+93) (0.000000e+00 0.000000e+00 0.000000e+00))
4400          	((-8.677427e+192 -4.474988e+192 -4.412619e+192) (-4.057748e+93 -2.427986e+93 -9.778067e+93) (0.000000e+00 0.000000e+00 0.000000e+00)) ((8.353063e+193 -1.537398e+194 -4.440061e+192) (9.266287e+94 -1.389579e+95 -3.130479e+93) (0.000000e+00 0.000000e+00 0.000000e+00))
4410          	((-2.283047e+193 -1.118190e+193 -1.081975e+193) (-6.445701e+93 -3.281165e+93 -2.016449e+94) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.967809e+194 -3.943404e+194 2.857346e+193) (1.125238e+95 -2.167115e+95 -1.499029e+93) (0.000000e+00 0.000000e+00 0.000000e+00))
4420          	((-5.390407e+193 -3.221845e+193 -2.411912e+193) (-1.021224e+94 -5.778822e+93 -2.995436e+94) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.761594e+194 -9.189293e+194 -4.394282e+192) (1.728051e+95 -3.104529e+95 3.227394e+93) (0.000000e+00 0.000000e+00 0.000000e+00))
4430          	((-1.364651e+194 -6.363835e+193 -5.615781e+193) (-1.769937e+94 -9.732541e+93 -4.888386e+94) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.158560e+195 -2.284361e+195 -2.156171e+194) (2.760508e+95 -4.511590e+95 -2.115584e+94) (0.000000e+00 0.000000e+00 0.000000e+00))
4440          	((-3.430266e+194 -1.354066e+194 -1.432934e+194) (-2.803817e+94 -1.161077e+94 -7.631335e+94) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.512897e+195 -5.689496e+195 -4.775634e+194) (3.810616e+95 -7.058547e+95 -2.530628e+94) (0.000000e+00 0.000000e+00 0.000000e+00))
4450          	((-1.088229e+195 -8.254163e+194 -5.335847e+194) (-4.537851e+94 -2.964250e+94 -1.299964e+95) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.420099e+196 -1.793924e+196 -8.826613e+194) (1.030723e+96 -1.177581e+96 -4.561835e+94) (0.000000e+00 0.000000e+00 0.000000e+00))
4460          	((-3.009580e+195 -1.564162e+195 -1.224230e+195) (-7.733470e+94 -4.714491e+94 -2.215806e+95) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.708595e+196 -5.025938e+196 -1.456494e+195) (1.486365e+96 -2.037774e+96 1.088465e+93) (0.000000e+00 0.000000e+00 0.000000e+00))
4470          	((-9.591749e+195 -6.493276e+195 -3.589035e+195) (-1.488886e+95 -8.271905e+94 -3.182153e+95) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.074572e+197 -1.588716e+197 4.002078e+194) (2.725741e+96 -3.664631e+96 -1.394971e+95) (0.000000e+00 0.000000e+00 0.000000e+00))
4480          	((-3.367386e+196 -2.136777e+196 -1.713213e+196) (-2.475375e+95 -1.446126e+95 -6.805506e+95) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.758497e+197 -5.661670e+197 -4.860835e+196) (5.315079e+96 -6.478980e+96 -3.407688e+95) (0.000000e+00 0.000000e+00 0.000000e+00))
4490          	((-9.921412e+196 -4.155249e+196 -3.173741e+196) (-4.619353e+95 -2.095960e+95 -1.091288e+96) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.979005e+197 -1.591462e+198 3.052164e+196) (7.289033e+96 -1.148486e+97 7.022154e+94) (0.000000e+00 0.000000e+00 0.000000e+00))
4500          	((-1.956450e+197 -1.385540e+197 -7.934564e+196) (-7.417340e+95 -4.349165e+95 -1.559177e+96) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.274623e+198 -3.205513e+198 -1.262420e+197) (1.151364e+97 -1.619590e+97 1.546383e+95) (0.000000e+00 0.000000e+00 0.000000e+00))
4510          	((-7.685204e+197 -5.632013e+197 -2.243394e+197) (-1.327200e+96 -9.832846e+95 -2.612726e+96) (0.000000e+00 0.000000e+00 0.000000e+00)) ((9.373284e+198 -1.267971e+199 -4.752454e+197) (2.605591e+97 -2.870403e+97 -9.395238e+95) (0.000000e+00 0.000000e+00 0.000000e+00))
4520          	((-2.089833e+198 -1.486262e+198 -7.880787e+197) (-2.164157e+96 -1.764117e+96 -3.984933e+96) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.664956e+199 -3.493787e+199 -3.014933e+198) (5.194713e+97 -5.493342e+97 -1.979358e+96) (0.000000e+00 0.000000e+00 0.000000e+00))
4530          	((-5.641208e+198 -3.687976e+198 -3.096409e+198) (-3.378287e+96 -2.436098e+96 -9.532660e+96) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.632364e+199 -9.896424e+199 -1.691747e+198) (7.988641e+97 -9.401424e+97 -1.334638e+96) (0.000000e+00 0.000000e+00 0.000000e+00))
4540          	((-1.932880e+199 -1.199707e+199 -7.450469e+198) (-5.973377e+96 -3.548351e+96 -1.522757e+97) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.103518e+200 -3.254879e+200 7.419520e+198) (1.249349e+98 -1.689886e+98 -2.706658e+96) (0.000000e+00 0.000000e+00 0.000000e+00))
4550          	((-5.511093e+199 -4.206902e+199 -2.396350e+199) (-1.034971e+97 -7.401484e+96 -2.725336e+97) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.251961e+200 -9.302746e+200 2.973486e+198) (2.387112e+98 -2.864935e+98 -4.783210e+96) (0.000000e+00 0.000000e+00 0.000000e+00))
4560          	((-1.687824e+200 -9.043997e+199 -5.181386e+199) (-1.925347e+97 -1.136952e+97 -4.212993e+97) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.544377e+201 -2.717917e+201 -2.294684e+199) (3.309481e+98 -4.716343e+98 -5.471049e+96) (0.000000e+00 0.000000e+00 0.000000e+00))
4570          	((-4.637654e+200 -3.381468e+200 -1.322390e+200) (-3.393035e+97 -2.099093e+97 -5.560697e+97) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.521520e+201 -7.386421e+201 1.755448e+200) (6.105342e+98 -7.503962e+98 -2.981081e+97) (0.000000e+00 0.000000e+00 0.000000e+00))
4580          	((-1.620295e+201 -1.257449e+201 -5.954135e+200) (-6.004324e+97 -4.547538e+97 -1.052335e+98) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.203080e+202 -2.765467e+202 -5.101293e+200) (1.404403e+99 -1.491088e+99 -3.211881e+97) (0.000000e+00 0.000000e+00 0.000000e+00))
4590          	((-5.265588e+201 -4.032345e+201 -2.544902e+201) (-1.026701e+98 -7.592389e+97 -2.387398e+98) (0.000000e+00 0.000000e+00 0.000000e+00)) ((7.190822e+202 -8.996180e+202 -4.286367e+201) (2.726719e+99 -2.811985e+99 -1.321439e+98) (0.000000e+00 0.000000e+00 0.000000e+00))
4600          	((-1.264481e+202 -7.465335e+201 -6.201515e+201) (-1.603124e+98 -1.058306e+98 -4.162740e+98) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.359674e+203 -2.159969e+203 -7.623002e+200) (4.003203e+99 -4.369073e+99 -1.674918e+98) (0.000000e+00 0.000000e+00 0.000000e+00))
4610          	((-3.004862e+202 -2.284158e+202 -1.458866e+202) (-2.453460e+98 -1.592945e+98 -7.095857e+98) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.974755e+203 -5.060087e+203 8.594877e+201) (6.190063e+99 -6.375522e+99 -1.704839e+98) (0.000000e+00 0.000000e+00 0.000000e+00))
4620          	((-8.212423e+202 -6.399741e+202 -3.977384e+202) (-3.737038e+98 -3.144994e+98 -1.069989e+99) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.140976e+204 -1.397030e+204 -9.486913e+202) (1.079768e+100 -9.475484e+99 -2.750934e+98) (0.000000e+00 0.000000e+00 0.000000e+00))
4630          	((-2.789164e+203 -1.906910e+203 -1.056691e+203) (-7.527925e+98 -5.495253e+98 -1.810024e+99) (0.000000e+00 0.000000e+00 0.000000e+00)) ((3.251863e+204 -4.579880e+204 1.333024e+202) (1.649802e+100 -1.915482e+100 -2.997879e+98) (0.000000e+00 0.000000e+00 0.000000e+00))
